drug_id,drug_name,atc_code,atc_level1,atc_level1_name,atc_level2,atc_level3,atc_level4,atc_level5,level_name,primary_category
DB00771,Clidinium,A03CA02,A,Alimentary tract and metabolism,A03,A03C,A03CA,A03CA02,Synthetic anticholinergic agents in combination with psycholeptics,A
DB00772,Malathion,P03AX03,P,Antiparasitic products,P03,P03A,P03AX,P03AX03,"Other ectoparasiticides, incl. scabicides",P
DB00773,Etoposide,L01CB01,L,Antineoplastic and immunomodulating agents,L01,L01C,L01CB,L01CB01,Podophyllotoxin derivatives,L
DB00774,Hydroflumethiazide,C03AA02,C,Cardiovascular system,C03,C03A,C03AA,C03AA02,"Thiazides, plain",C
DB00774,Hydroflumethiazide,G01AE10,G,Genito-urinary system and sex hormones,G01,G01A,G01AE,G01AE10,Sulfonamides,G
DB00774,Hydroflumethiazide,C03AH02,C,Cardiovascular system,C03,C03A,C03AH,C03AH02,"Thiazides, combinations with psycholeptics and/or analgesics",C
DB00774,Hydroflumethiazide,C03AB02,C,Cardiovascular system,C03,C03A,C03AB,C03AB02,Thiazides and potassium in combination,C
DB00775,Tirofiban,B01AC17,B,Blood and blood forming organs,B01,B01A,B01AC,B01AC17,Platelet aggregation inhibitors excl. heparin,B
DB00776,Oxcarbazepine,N03AF02,N,Nervous system,N03,N03A,N03AF,N03AF02,Carboxamide derivatives,N
DB00777,Propiomazine,N05CM06,N,Nervous system,N05,N05C,N05CM,N05CM06,Other hypnotics and sedatives,N
DB00778,Roxithromycin,J01FA06,J,Antiinfectives for systemic use,J01,J01F,J01FA,J01FA06,Macrolides,J
DB00779,Nalidixic acid,J01MB02,J,Antiinfectives for systemic use,J01,J01M,J01MB,J01MB02,Other quinolones,J
DB00780,Phenelzine,N06AF03,N,Nervous system,N06,N06A,N06AF,N06AF03,"Monoamine oxidase inhibitors, non-selective",N
DB00782,Propantheline,A03AB05,A,Alimentary tract and metabolism,A03,A03A,A03AB,A03AB05,"Synthetic anticholinergics, quaternary ammonium compounds",A
DB00782,Propantheline,A03CA34,A,Alimentary tract and metabolism,A03,A03C,A03CA,A03CA34,Synthetic anticholinergic agents in combination with psycholeptics,A
DB00783,Estradiol,G03FA16,G,Genito-urinary system and sex hormones,G03,G03F,G03FA,G03FA16,"Progestogens and estrogens, fixed combinations",G
DB00783,Estradiol,G03FA06,G,Genito-urinary system and sex hormones,G03,G03F,G03FA,G03FA06,"Progestogens and estrogens, fixed combinations",G
DB00783,Estradiol,G03FA09,G,Genito-urinary system and sex hormones,G03,G03F,G03FA,G03FA09,"Progestogens and estrogens, fixed combinations",G
DB00783,Estradiol,G03FA14,G,Genito-urinary system and sex hormones,G03,G03F,G03FA,G03FA14,"Progestogens and estrogens, fixed combinations",G
DB00783,Estradiol,G03CA53,G,Genito-urinary system and sex hormones,G03,G03C,G03CA,G03CA53,"Natural and semisynthetic estrogens, plain",G
DB00783,Estradiol,G03FA12,G,Genito-urinary system and sex hormones,G03,G03F,G03FA,G03FA12,"Progestogens and estrogens, fixed combinations",G
DB00783,Estradiol,G03FB12,G,Genito-urinary system and sex hormones,G03,G03F,G03FB,G03FB12,"Progestogens and estrogens, sequential preparations",G
DB00783,Estradiol,G03FB03,G,Genito-urinary system and sex hormones,G03,G03F,G03FB,G03FB03,"Progestogens and estrogens, sequential preparations",G
DB00783,Estradiol,G03FB02,G,Genito-urinary system and sex hormones,G03,G03F,G03FB,G03FB02,"Progestogens and estrogens, sequential preparations",G
DB00783,Estradiol,G03FA15,G,Genito-urinary system and sex hormones,G03,G03F,G03FA,G03FA15,"Progestogens and estrogens, fixed combinations",G
DB00783,Estradiol,G03FB10,G,Genito-urinary system and sex hormones,G03,G03F,G03FB,G03FB10,"Progestogens and estrogens, sequential preparations",G
DB00783,Estradiol,G03FA10,G,Genito-urinary system and sex hormones,G03,G03F,G03FA,G03FA10,"Progestogens and estrogens, fixed combinations",G
DB00783,Estradiol,G03EA01,G,Genito-urinary system and sex hormones,G03,G03E,G03EA,G03EA01,Androgens and estrogens,G
DB00783,Estradiol,G03FA04,G,Genito-urinary system and sex hormones,G03,G03F,G03FA,G03FA04,"Progestogens and estrogens, fixed combinations",G
DB00783,Estradiol,G03FA01,G,Genito-urinary system and sex hormones,G03,G03F,G03FA,G03FA01,"Progestogens and estrogens, fixed combinations",G
DB00783,Estradiol,G03FB11,G,Genito-urinary system and sex hormones,G03,G03F,G03FB,G03FB11,"Progestogens and estrogens, sequential preparations",G
DB00783,Estradiol,G03FB09,G,Genito-urinary system and sex hormones,G03,G03F,G03FB,G03FB09,"Progestogens and estrogens, sequential preparations",G
DB00783,Estradiol,G03FB08,G,Genito-urinary system and sex hormones,G03,G03F,G03FB,G03FB08,"Progestogens and estrogens, sequential preparations",G
DB00783,Estradiol,G03EA03,G,Genito-urinary system and sex hormones,G03,G03E,G03EA,G03EA03,Androgens and estrogens,G
DB00783,Estradiol,G03AA14,G,Genito-urinary system and sex hormones,G03,G03A,G03AA,G03AA14,"Progestogens and estrogens, fixed combinations",G
DB00783,Estradiol,G03AB08,G,Genito-urinary system and sex hormones,G03,G03A,G03AB,G03AB08,"Progestogens and estrogens, sequential preparations",G
DB00783,Estradiol,G03FB01,G,Genito-urinary system and sex hormones,G03,G03F,G03FB,G03FB01,"Progestogens and estrogens, sequential preparations",G
DB00783,Estradiol,G03FA03,G,Genito-urinary system and sex hormones,G03,G03F,G03FA,G03FA03,"Progestogens and estrogens, fixed combinations",G
DB00783,Estradiol,G03FA08,G,Genito-urinary system and sex hormones,G03,G03F,G03FA,G03FA08,"Progestogens and estrogens, fixed combinations",G
DB00783,Estradiol,G03FB06,G,Genito-urinary system and sex hormones,G03,G03F,G03FB,G03FB06,"Progestogens and estrogens, sequential preparations",G
DB00783,Estradiol,G03EA02,G,Genito-urinary system and sex hormones,G03,G03E,G03EA,G03EA02,Androgens and estrogens,G
DB00783,Estradiol,G03FA11,G,Genito-urinary system and sex hormones,G03,G03F,G03FA,G03FA11,"Progestogens and estrogens, fixed combinations",G
DB00783,Estradiol,G03AA17,G,Genito-urinary system and sex hormones,G03,G03A,G03AA,G03AA17,"Progestogens and estrogens, fixed combinations",G
DB00783,Estradiol,G03FB07,G,Genito-urinary system and sex hormones,G03,G03F,G03FB,G03FB07,"Progestogens and estrogens, sequential preparations",G
DB00783,Estradiol,G03FA17,G,Genito-urinary system and sex hormones,G03,G03F,G03FA,G03FA17,"Progestogens and estrogens, fixed combinations",G
DB00783,Estradiol,G03FA07,G,Genito-urinary system and sex hormones,G03,G03F,G03FA,G03FA07,"Progestogens and estrogens, fixed combinations",G
DB00783,Estradiol,G03FA02,G,Genito-urinary system and sex hormones,G03,G03F,G03FA,G03FA02,"Progestogens and estrogens, fixed combinations",G
DB00783,Estradiol,G03HB01,G,Genito-urinary system and sex hormones,G03,G03H,G03HB,G03HB01,Antiandrogens and estrogens,G
DB00783,Estradiol,G03FB04,G,Genito-urinary system and sex hormones,G03,G03F,G03FB,G03FB04,"Progestogens and estrogens, sequential preparations",G
DB00783,Estradiol,G03FA13,G,Genito-urinary system and sex hormones,G03,G03F,G03FA,G03FA13,"Progestogens and estrogens, fixed combinations",G
DB00783,Estradiol,G02BB01,G,Genito-urinary system and sex hormones,G02,G02B,G02BB,G02BB01,Intravaginal contraceptives,G
DB00783,Estradiol,G03CA03,G,Genito-urinary system and sex hormones,G03,G03C,G03CA,G03CA03,"Natural and semisynthetic estrogens, plain",G
DB00783,Estradiol,G03FA05,G,Genito-urinary system and sex hormones,G03,G03F,G03FA,G03FA05,"Progestogens and estrogens, fixed combinations",G
DB00783,Estradiol,G03FB05,G,Genito-urinary system and sex hormones,G03,G03F,G03FB,G03FB05,"Progestogens and estrogens, sequential preparations",G
DB00784,Mefenamic acid,M01AG01,M,Musculo-skeletal system,M01,M01A,M01AG,M01AG01,Fenamates,M
DB00787,Acyclovir,J05AB01,J,Antiinfectives for systemic use,J05,J05A,J05AB,J05AB01,Nucleosides and nucleotides excl. reverse transcriptase inhibitors,J
DB00787,Acyclovir,D06BB03,D,Dermatologicals,D06,D06B,D06BB,D06BB03,Antivirals,D
DB00787,Acyclovir,S01AD03,S,Sensory organs,S01,S01A,S01AD,S01AD03,Antivirals,S
DB00787,Acyclovir,D06BB53,D,Dermatologicals,D06,D06B,D06BB,D06BB53,Antivirals,D
DB00788,Naproxen,G02CC02,G,Genito-urinary system and sex hormones,G02,G02C,G02CC,G02CC02,Antiinflammatory products for vaginal administration,G
DB00788,Naproxen,M02AA12,M,Musculo-skeletal system,M02,M02A,M02AA,M02AA12,"Antiinflammatory preparations, non-steroids for topical use",M
DB00788,Naproxen,M01AE56,M,Musculo-skeletal system,M01,M01A,M01AE,M01AE56,Propionic acid derivatives,M
DB00788,Naproxen,M01AE52,M,Musculo-skeletal system,M01,M01A,M01AE,M01AE52,Propionic acid derivatives,M
DB00788,Naproxen,M01AE02,M,Musculo-skeletal system,M01,M01A,M01AE,M01AE02,Propionic acid derivatives,M
DB00789,Gadopentetic acid,V08CA01,V,Various,V08,V08C,V08CA,V08CA01,Paramagnetic contrast media,V
DB00790,Perindopril,C09BX01,C,Cardiovascular system,C09,C09B,C09BX,C09BX01,"ACE inhibitors, other combinations",C
DB00790,Perindopril,C09BA04,C,Cardiovascular system,C09,C09B,C09BA,C09BA04,ACE inhibitors and diuretics,C
DB00790,Perindopril,C10BX11,C,Cardiovascular system,C10,C10B,C10BX,C10BX11,"HMG CoA reductase inhibitors, other combinations",C
DB00790,Perindopril,C10BX13,C,Cardiovascular system,C10,C10B,C10BX,C10BX13,"HMG CoA reductase inhibitors, other combinations",C
DB00790,Perindopril,C09AA04,C,Cardiovascular system,C09,C09A,C09AA,C09AA04,"ACE inhibitors, plain",C
DB00790,Perindopril,C09BB04,C,Cardiovascular system,C09,C09B,C09BB,C09BB04,ACE inhibitors and calcium channel blockers,C
DB00790,Perindopril,C10BX12,C,Cardiovascular system,C10,C10B,C10BX,C10BX12,"HMG CoA reductase inhibitors, other combinations",C
DB00790,Perindopril,C09BX02,C,Cardiovascular system,C09,C09B,C09BX,C09BX02,"ACE inhibitors, other combinations",C
DB00790,Perindopril,C10BX15,C,Cardiovascular system,C10,C10B,C10BX,C10BX15,"HMG CoA reductase inhibitors, other combinations",C
DB00790,Perindopril,C10BX14,C,Cardiovascular system,C10,C10B,C10BX,C10BX14,"HMG CoA reductase inhibitors, other combinations",C
DB00791,Uracil mustard,L01AD08,L,Antineoplastic and immunomodulating agents,L01,L01A,L01AD,L01AD08,Nitrosoureas,L
DB00792,Tripelennamine,R06AC04,R,Respiratory system,R06,R06A,R06AC,R06AC04,Substituted ethylene diamines,R
DB00792,Tripelennamine,D04AA04,D,Dermatologicals,D04,D04A,D04AA,D04AA04,Antihistamines for topical use,D
DB00793,Haloprogin,D01AE11,D,Dermatologicals,D01,D01A,D01AE,D01AE11,Other antifungals for topical use,D
DB00794,Primidone,N05CB01,N,Nervous system,N05,N05C,N05CB,N05CB01,"Barbiturates, combinations",N
DB00794,Primidone,N03AA03,N,Nervous system,N03,N03A,N03AA,N03AA03,Barbiturates and derivatives,N
DB00795,Sulfasalazine,A07EC01,A,Alimentary tract and metabolism,A07,A07E,A07EC,A07EC01,Aminosalicylic acid and similar agents,A
DB00795,Sulfasalazine,G01AE10,G,Genito-urinary system and sex hormones,G01,G01A,G01AE,G01AE10,Sulfonamides,G
DB00797,Tolazoline,M02AX02,M,Musculo-skeletal system,M02,M02A,M02AX,M02AX02,Other topical products for joint and muscular pain,M
DB00797,Tolazoline,C04AB02,C,Cardiovascular system,C04,C04A,C04AB,C04AB02,Imidazoline derivatives,C
DB00798,Gentamicin,S01AA11,S,Sensory organs,S01,S01A,S01AA,S01AA11,Antibiotics,S
DB00798,Gentamicin,S02AA14,S,Sensory organs,S02,S02A,S02AA,S02AA14,Antiinfectives,S
DB00798,Gentamicin,D06AX07,D,Dermatologicals,D06,D06A,D06AX,D06AX07,Other antibiotics for topical use,D
DB00798,Gentamicin,S03AA06,S,Sensory organs,S03,S03A,S03AA,S03AA06,Antiinfectives,S
DB00798,Gentamicin,J01GB03,J,Antiinfectives for systemic use,J01,J01G,J01GB,J01GB03,Other aminoglycosides,J
DB00799,Tazarotene,D05AX05,D,Dermatologicals,D05,D05A,D05AX,D05AX05,Other antipsoriatics for topical use,D
DB00800,Fenoldopam,C01CA19,C,Cardiovascular system,C01,C01C,C01CA,C01CA19,Adrenergic and dopaminergic agents,C
DB00801,Halazepam,N05BA13,N,Nervous system,N05,N05B,N05BA,N05BA13,Benzodiazepine derivatives,N
DB00802,Alfentanil,N01AH02,N,Nervous system,N01,N01A,N01AH,N01AH02,Opioid anesthetics,N
DB00803,Colistin,J01XB01,J,Antiinfectives for systemic use,J01,J01X,J01XB,J01XB01,Polymyxins,J
DB00803,Colistin,A07AA10,A,Alimentary tract and metabolism,A07,A07A,A07AA,A07AA10,Antibiotics,A
DB00804,Dicyclomine,A03AA07,A,Alimentary tract and metabolism,A03,A03A,A03AA,A03AA07,"Synthetic anticholinergics, esters with tertiary amino group",A
DB00805,Minaprine,N06AX07,N,Nervous system,N06,N06A,N06AX,N06AX07,Other antidepressants,N
DB00806,Pentoxifylline,C04AD03,C,Cardiovascular system,C04,C04A,C04AD,C04AD03,Purine derivatives,C
DB00806,Pentoxifylline,R03DA20,R,Respiratory system,R03,R03D,R03DA,R03DA20,Xanthines,R
DB00807,Proparacaine,S01HA04,S,Sensory organs,S01,S01H,S01HA,S01HA04,Local anesthetics,S
DB00808,Indapamide,C03BA11,C,Cardiovascular system,C03,C03B,C03BA,C03BA11,"Sulfonamides, plain",C
DB00808,Indapamide,C09BX01,C,Cardiovascular system,C09,C09B,C09BX,C09BX01,"ACE inhibitors, other combinations",C
DB00808,Indapamide,G01AE10,G,Genito-urinary system and sex hormones,G01,G01A,G01AE,G01AE10,Sulfonamides,G
DB00808,Indapamide,C10BX13,C,Cardiovascular system,C10,C10B,C10BX,C10BX13,"HMG CoA reductase inhibitors, other combinations",C
DB00809,Tropicamide,S01FA06,S,Sensory organs,S01,S01F,S01FA,S01FA06,Anticholinergics,S
DB00809,Tropicamide,S01FA56,S,Sensory organs,S01,S01F,S01FA,S01FA56,Anticholinergics,S
DB00810,Biperiden,N04AA02,N,Nervous system,N04,N04A,N04AA,N04AA02,Tertiary amines,N
DB00811,Ribavirin,J05AP01,J,Antiinfectives for systemic use,J05,J05A,J05AP,J05AP01,Antivirals for treatment of HCV infections,J
DB00812,Phenylbutazone,M01BA01,M,Musculo-skeletal system,M01,M01B,M01BA,M01BA01,Antiinflammatory/antirheumatic agents in combination with corticosteroids,M
DB00812,Phenylbutazone,M01AA01,M,Musculo-skeletal system,M01,M01A,M01AA,M01AA01,Butylpyrazolidines,M
DB00812,Phenylbutazone,M02AA01,M,Musculo-skeletal system,M02,M02A,M02AA,M02AA01,"Antiinflammatory preparations, non-steroids for topical use",M
DB00813,Fentanyl,N01AH01,N,Nervous system,N01,N01A,N01AH,N01AH01,Opioid anesthetics,N
DB00813,Fentanyl,N02AB03,N,Nervous system,N02,N02A,N02AB,N02AB03,Phenylpiperidine derivatives,N
DB00813,Fentanyl,N01AH51,N,Nervous system,N01,N01A,N01AH,N01AH51,Opioid anesthetics,N
DB00814,Meloxicam,M01AC56,M,Musculo-skeletal system,M01,M01A,M01AC,M01AC56,Oxicams,M
DB00814,Meloxicam,M01AC06,M,Musculo-skeletal system,M01,M01A,M01AC,M01AC06,Oxicams,M
DB00816,Orciprenaline,R03AB03,R,Respiratory system,R03,R03A,R03AB,R03AB03,Non-selective beta-adrenoreceptor agonists,R
DB00816,Orciprenaline,R03CB03,R,Respiratory system,R03,R03C,R03CB,R03CB03,Non-selective beta-adrenoreceptor agonists,R
DB00816,Orciprenaline,R03CB53,R,Respiratory system,R03,R03C,R03CB,R03CB53,Non-selective beta-adrenoreceptor agonists,R
DB00817,Rosoxacin,J01MB01,J,Antiinfectives for systemic use,J01,J01M,J01MB,J01MB01,Other quinolones,J
DB00818,Propofol,N01AX10,N,Nervous system,N01,N01A,N01AX,N01AX10,Other general anesthetics,N
DB00819,Acetazolamide,G01AE10,G,Genito-urinary system and sex hormones,G01,G01A,G01AE,G01AE10,Sulfonamides,G
DB00819,Acetazolamide,S01EC01,S,Sensory organs,S01,S01E,S01EC,S01EC01,Carbonic anhydrase inhibitors,S
DB00820,Tadalafil,G04BE08,G,Genito-urinary system and sex hormones,G04,G04B,G04BE,G04BE08,Drugs used in erectile dysfunction,G
DB00820,Tadalafil,C02KX52,C,Cardiovascular system,C02,C02K,C02KX,C02KX52,Antihypertensives for pulmonary arterial hypertension,C
DB00822,Disulfiram,P03AA04,P,Antiparasitic products,P03,P03A,P03AA,P03AA04,Sulfur containing products,P
DB00822,Disulfiram,P03AA54,P,Antiparasitic products,P03,P03A,P03AA,P03AA54,Sulfur containing products,P
DB00822,Disulfiram,N07BB01,N,Nervous system,N07,N07B,N07BB,N07BB01,Drugs used in alcohol dependence,N
DB00826,Natamycin,G01AA02,G,Genito-urinary system and sex hormones,G01,G01A,G01AA,G01AA02,Antibiotics,G
DB00826,Natamycin,D01AA02,D,Dermatologicals,D01,D01A,D01AA,D01AA02,Antibiotics,D
DB00826,Natamycin,S01AA10,S,Sensory organs,S01,S01A,S01AA,S01AA10,Antibiotics,S
DB00826,Natamycin,A01AB10,A,Alimentary tract and metabolism,A01,A01A,A01AB,A01AB10,Antiinfectives and antiseptics for local oral treatment,A
DB00826,Natamycin,A07AA03,A,Alimentary tract and metabolism,A07,A07A,A07AA,A07AA03,Antibiotics,A
DB00827,Cinoxacin,J01MB06,J,Antiinfectives for systemic use,J01,J01M,J01MB,J01MB06,Other quinolones,J
DB00828,Fosfomycin,J01XX01,J,Antiinfectives for systemic use,J01,J01X,J01XX,J01XX01,Other antibacterials,J
DB00829,Diazepam,N05BA01,N,Nervous system,N05,N05B,N05BA,N05BA01,Benzodiazepine derivatives,N
DB00831,Trifluoperazine,N05AB06,N,Nervous system,N05,N05A,N05AB,N05AB06,Phenothiazines with piperazine structure,N
DB00832,Phensuximide,N03AD02,N,Nervous system,N03,N03A,N03AD,N03AD02,Succinimide derivatives,N
DB00833,Cefaclor,J01DC04,J,Antiinfectives for systemic use,J01,J01D,J01DC,J01DC04,Second-generation cephalosporins,J
DB00834,Mifepristone,G03XB01,G,Genito-urinary system and sex hormones,G03,G03X,G03XB,G03XB01,Progesterone receptor modulators,G
DB00834,Mifepristone,G03XB51,G,Genito-urinary system and sex hormones,G03,G03X,G03XB,G03XB51,Progesterone receptor modulators,G
DB00835,Brompheniramine,R06AB51,R,Respiratory system,R06,R06A,R06AB,R06AB51,Substituted alkylamines,R
DB00835,Brompheniramine,R06AB01,R,Respiratory system,R06,R06A,R06AB,R06AB01,Substituted alkylamines,R
DB00836,Loperamide,A07DA03,A,Alimentary tract and metabolism,A07,A07D,A07DA,A07DA03,Antipropulsives,A
DB00836,Loperamide,A07DA53,A,Alimentary tract and metabolism,A07,A07D,A07DA,A07DA53,Antipropulsives,A
DB00837,Progabide,N03AG05,N,Nervous system,N03,N03A,N03AG,N03AG05,Fatty acid derivatives,N
DB00838,Clocortolone,D07AB21,D,Dermatologicals,D07,D07A,D07AB,D07AB21,"Corticosteroids, moderately potent (group II)",D
DB00839,Tolazamide,A10BB05,A,Alimentary tract and metabolism,A10,A10B,A10BB,A10BB05,Sulfonylureas,A
DB00841,Dobutamine,C01CA07,C,Cardiovascular system,C01,C01C,C01CA,C01CA07,Adrenergic and dopaminergic agents,C
DB00842,Oxazepam,N05BA04,N,Nervous system,N05,N05B,N05BA,N05BA04,Benzodiazepine derivatives,N
DB00843,Donepezil,N06DA52,N,Nervous system,N06,N06D,N06DA,N06DA52,Anticholinesterases,N
DB00843,Donepezil,N06DA53,N,Nervous system,N06,N06D,N06DA,N06DA53,Anticholinesterases,N
DB00843,Donepezil,N06DA02,N,Nervous system,N06,N06D,N06DA,N06DA02,Anticholinesterases,N
DB00844,Nalbuphine,N02AF02,N,Nervous system,N02,N02A,N02AF,N02AF02,Morphinan derivatives,N
DB00845,Clofazimine,J04BA01,J,Antiinfectives for systemic use,J04,J04B,J04BA,J04BA01,Drugs for treatment of lepra,J
DB00846,Flurandrenolide,D07CC03,D,Dermatologicals,D07,D07C,D07CC,D07CC03,"Corticosteroids, potent, combinations with antibiotics",D
DB00846,Flurandrenolide,D07AC07,D,Dermatologicals,D07,D07A,D07AC,D07AC07,"Corticosteroids, potent (group III)",D
DB00847,Cysteamine,A16AA04,A,Alimentary tract and metabolism,A16,A16A,A16AA,A16AA04,Amino acids and derivatives,A
DB00847,Cysteamine,S01XA21,S,Sensory organs,S01,S01X,S01XA,S01XA21,Other ophthalmologicals,S
DB00848,Levamisole,P02CE01,P,Antiparasitic products,P02,P02C,P02CE,P02CE01,Imidazothiazole derivatives,P
DB00849,Methylphenobarbital,N03AA01,N,Nervous system,N03,N03A,N03AA,N03AA01,Barbiturates and derivatives,N
DB00849,Methylphenobarbital,N05CB01,N,Nervous system,N05,N05C,N05CB,N05CB01,"Barbiturates, combinations",N
DB00850,Perphenazine,N05AB03,N,Nervous system,N05,N05A,N05AB,N05AB03,Phenothiazines with piperazine structure,N
DB00851,Dacarbazine,L01AX04,L,Antineoplastic and immunomodulating agents,L01,L01A,L01AX,L01AX04,Other alkylating agents,L
DB00852,Pseudoephedrine,R01BA52,R,Respiratory system,R01,R01B,R01BA,R01BA52,Sympathomimetics,R
DB00852,Pseudoephedrine,R01BA02,R,Respiratory system,R01,R01B,R01BA,R01BA02,Sympathomimetics,R
DB00853,Temozolomide,L01AX03,L,Antineoplastic and immunomodulating agents,L01,L01A,L01AX,L01AX03,Other alkylating agents,L
DB00855,Aminolevulinic acid,L01XD04,L,Antineoplastic and immunomodulating agents,L01,L01X,L01XD,L01XD04,Sensitizers used in photodynamic/radiation therapy,L
DB00856,Chlorphenesin,D01AE07,D,Dermatologicals,D01,D01A,D01AE,D01AE07,Other antifungals for topical use,D
DB00857,Terbinafine,D01AE15,D,Dermatologicals,D01,D01A,D01AE,D01AE15,Other antifungals for topical use,D
DB00857,Terbinafine,D01BA02,D,Dermatologicals,D01,D01B,D01BA,D01BA02,Antifungals for systemic use,D
DB00859,Penicillamine,M01CC01,M,Musculo-skeletal system,M01,M01C,M01CC,M01CC01,Penicillamine and similar agents,M
DB00860,Prednisolone,S01CA02,S,Sensory organs,S01,S01C,S01CA,S01CA02,Corticosteroids and antiinfectives in combination,S
DB00860,Prednisolone,D07AA03,D,Dermatologicals,D07,D07A,D07AA,D07AA03,"Corticosteroids, weak (group I)",D
DB00860,Prednisolone,D07XA02,D,Dermatologicals,D07,D07X,D07XA,D07XA02,"Corticosteroids, weak, other combinations",D
DB00860,Prednisolone,A01AC54,A,Alimentary tract and metabolism,A01,A01A,A01AC,A01AC54,Corticosteroids for local oral treatment,A
DB00860,Prednisolone,R01AD02,R,Respiratory system,R01,R01A,R01AD,R01AD02,Corticosteroids,R
DB00860,Prednisolone,S01BB02,S,Sensory organs,S01,S01B,S01BB,S01BB02,Corticosteroids and mydriatics in combination,S
