drug_id,name,atc_codes,target_genes,enzyme_genes,transporter_genes,all_genes,num_targets,num_enzymes,num_transporters,num_total_genes
DB11767,Sarilumab,['L04AC14'],"['IL6R', 'FCGR1A', 'FCGR2A', 'FCGR2B', 'FCGR3A', 'FCGR3B']","['GPT', 'GPT2', 'GIG18', 'CYP3A4']",[],"['GPT', 'FCGR2A', 'GPT2', 'GIG18', 'FCGR3A', 'FCGR1A', 'FCGR3B', 'IL6R', 'FCGR2B', 'CYP3A4']",6,4,0,10
DB11770,Talinolol,['C07AB13'],[],['CYP2D6'],[],['CYP2D6'],0,1,0,1
DB11774,Pazufloxacin,['J01MA18'],[],['CYP1A2'],[],['CYP1A2'],0,1,0,1
DB11793,Niraparib,['L01XX54'],"['PARP1', 'PARP2']","['CES1A1a', 'GUSB']",[],"['PARP2', 'CES1A1a', 'PARP1', 'GUSB']",2,2,0,4
DB11799,Bictegravir,['J05AR20'],"['pol', 'pol']","['CYP3A4', 'UGT1A1', 'POU2F2', 'SLC47A1']",[],"['UGT1A1', 'pol', 'POU2F2', 'SLC47A1', 'CYP3A4']",2,4,0,5
DB11817,Baricitinib,['L04AA37'],"['JAK1', 'JAK2', 'PTK2B', 'JAK3']",['CYP3A4'],"['SLC22A8', 'ABCG2', 'SLC47A2', 'SLC22A6', 'SLC22A2', 'SLCO1B3']","['SLCO1B3', 'JAK2', 'ABCG2', 'JAK1', 'SLC22A6', 'JAK3', 'SLC22A8', 'SLC22A2', 'PTK2B', 'CYP3A4', 'SLC47A2']",4,1,6,11
DB11823,Esketamine,['N01AX14'],"['GRIN1', 'GRIN2A', 'GRIN2B', 'GRIN2C', 'GRIN2D', 'GRIN3A', 'GRIN3B', 'GRIN2B', 'EEF2', 'BDNF', 'NTRK2']","['CYP2B6', 'CYP3A4', 'CYP2C19', 'CYP2C9']",['SLC6A3'],"['GRIN3A', 'CYP2B6', 'GRIN3B', 'GRIN2B', 'GRIN1', 'BDNF', 'EEF2', 'CYP2C9', 'GRIN2C', 'GRIN2D', 'CYP2C19', 'CYP3A4', 'SLC6A3', 'GRIN2A', 'NTRK2']",11,4,1,15
DB11827,Ertugliflozin,"['A10BD23', 'A10BK04', 'A10BD24']",['SLC5A2'],"['UGT1A9', 'UGT2B7', 'UGT1A1', 'UGT1A4']","['ABCB1', 'ABCG2']","['UGT1A1', 'ABCG2', 'UGT1A4', 'UGT2B7', 'UGT1A9', 'SLC5A2', 'ABCB1']",1,4,2,7
DB11828,Neratinib,['L01XE45'],['EGFR'],"['CYP3A4', 'FMO3']",['ABCB1'],"['FMO3', 'EGFR', 'CYP3A4', 'ABCB1']",1,2,1,4
DB11834,Guselkumab,['L04AC16'],['IL23A'],[],[],['IL23A'],1,0,0,1
DB11842,Angiotensin II,['C01CX09'],['AGTR1'],[],[],['AGTR1'],1,0,0,1
DB11892,Prulifloxacin,['J01MA17'],[],['CYP1A2'],[],['CYP1A2'],0,1,0,1
DB11901,Apalutamide,['L02BB05'],"['AR', 'GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['CYP3A4', 'CYP2C8', 'CYP2C19', 'CYP2C9']","['ABCB1', 'ABCG2', 'SLCO1B1', 'SLC22A2', 'SLC22A8', 'SLC47A2']","['GABRA6', 'ABCG2', 'GABRG1', 'AR', 'CYP2C9', 'GABRB2', 'GABRB3', 'SLC22A2', 'SLC47A2', 'GABRE', 'GABRA1', 'GABRA2', 'GABRG2', 'GABRQ', 'CYP2C19', 'ABCB1', 'GABRA5', 'GABRA4', 'SLC22A8', 'GABRD', 'CYP2C8', 'CYP3A4', 'GABRA3', 'GABRG3', 'SLCO1B1', 'GABRP', 'GABRB1']",17,4,6,27
DB11915,Valbenazine,['N07XX13'],['VMAT2'],"['CYP2D6', 'CYP3A4', 'CYP3A5']",[],"['CYP2D6', 'CYP3A5', 'CYP3A4', 'VMAT2']",1,3,0,4
DB11921,Deflazacort,['H02AB13'],['NR3C1'],['CYP3A4'],[],"['NR3C1', 'CYP3A4']",1,1,0,2
DB11943,Delafloxacin,['J01MA23'],"['parC', 'gyrA']","['UGT1A1', 'UGT1A3', 'UGT2B15', 'CYP2E1', 'CYP2C9', 'CYP3A4']","['ABCB5', 'ABCG2']","['gyrA', 'UGT1A1', 'ABCG2', 'CYP2C9', 'parC', 'ABCB5', 'CYP2E1', 'UGT2B15', 'CYP3A4', 'UGT1A3']",2,6,2,10
DB11945,Avelumab,['L01XC31'],['CD274'],[],[],['CD274'],1,0,0,1
DB11963,Dacomitinib,['L01XE47'],['EGFR'],"['CYP2D6', 'CYP3A4', 'CYP2C9', 'UGT1A1']","['ABCB1', 'ABCG2', 'SLC22A1']","['UGT1A1', 'EGFR', 'ABCG2', 'CYP2C9', 'SLC22A1', 'CYP2D6', 'CYP3A4', 'ABCB1']",1,4,3,8
DB11967,Binimetinib,['L01XE41'],"['IL6', 'TNF', 'IL1B', 'MAP3K1', 'MAP2K2']","['UGT1A1', 'CYP1A2', 'CYP2C19']",[],"['UGT1A1', 'MAP2K2', 'CYP1A2', 'IL1B', 'CYP2C19', 'MAP3K1', 'IL6', 'TNF']",5,3,0,8
DB11988,Ocrelizumab,['L04AA36'],['MS4A1'],[],[],['MS4A1'],1,0,0,1
DB11994,Diacerein,['M01AX21'],"['NR1H3', 'NR1H2', 'ALOX5', 'CYP1A2', 'CYP3A4', 'CYP3A43', 'CYP3A5', 'CYP3A7', 'CYP2E1', 'CYP2C9', 'CYP2D6']",[],[],"['CYP3A7', 'ALOX5', 'CYP3A5', 'CYP2C9', 'CYP1A2', 'CYP2E1', 'NR1H2', 'CYP2D6', 'NR1H3', 'CYP3A43', 'CYP3A4']",11,0,0,11
DB11995,Avatrombopag,['B02BX08'],"['ABCG2', 'MPL', 'SLC22A8']","['CYP2C8', 'CYP2C9']",['ABCB1'],"['ABCG2', 'CYP2C9', 'MPL', 'SLC22A8', 'CYP2C8', 'ABCB1']",3,2,1,6
DB12001,Abemaciclib,['L01XE50'],"['CDK4', 'CDK6']",['CYP3A4'],"['SLC47A1', 'SLC47A2', 'OTC', 'ABCB1', 'ABCG2']","['ABCG2', 'ABCB1', 'SLC47A1', 'CDK6', 'CDK4', 'CYP3A4', 'SLC47A2', 'OTC']",2,1,5,8
DB12010,Fostamatinib,['B02BX09'],"['SYK', 'ADORA3', 'VMAT2', 'FAAH', 'SLC29A1', 'UGT1A1', 'PDE5A', 'ALOX5', 'CTSS', 'CTSL', 'ABL1', 'CPK1', 'pknB', 'RPS6KA6', 'TYK2', 'COQ8A', 'JAK1', 'MET', 'NIM1K', 'STK26', 'PRKACA', 'STK24', 'STK3', 'TEC', 'STK33', 'STK35', 'STK36', 'STK38', 'STK38L', 'STK39', 'TAOK1', 'TAOK2', 'TAOK3', 'TBK1', 'TEK', 'TESK1', 'TGFBR1', 'TGFBR2', 'TIE1', 'TLK1', 'TLK2', 'TNIK', 'TNK1', 'TNK2', 'TNNI3K', 'TSSK1B', 'TTK', 'TXK', 'TYRO3', 'ULK1', 'ULK2', 'ULK3', 'WEE1', 'YES1', 'MAP3K19', 'ZAK', 'ZAP70', 'AAK1', 'ABL2', 'ACVR1', 'ACVR1B', 'COQ8B', 'ALK', 'ANKK1', 'AURKA', 'AURKB', 'AURKC', 'AXL', 'BLK', 'BMP2K', 'BMPR1B', 'BMPR2', 'BMX', 'BRAF', 'BTK', 'CAMK1', 'CAMK1D', 'CAMK1G', 'CAMK2A', 'CAMK2B', 'CAMK2D', 'CAMK2G', 'CAMKK1', 'CAMKK2', 'CASK', 'CSN3', 'CDK1', 'CDC42BPG', 'CDK4', 'CDKL1', 'CDKL2', 'CHEK1', 'CHEK2', 'CIT', 'CLK1', 'CLK2', 'CLK3', 'CLK4', 'CSF1R', 'CSK', 'CSNK1A1', 'CSNK2A1', 'CSNK2A2', 'DAPK1', 'DAPK2', 'DAPK3', 'DCLK1', 'DCLK2', 'DCLK3', 'DDR1', 'DDR2', 'DYRK1A', 'DYRK1B', 'EGFR', 'EIF2AK1', 'EIF2AK2', 'EIF2AK4', 'EPHA1', 'EPHA2', 'EPHA3', 'EPHA4', 'EPHA5', 'EPHA6', 'EPHA7', 'EPHA8', 'EPHB1', 'EPHB2', 'EPHB4', 'EPHB6', 'ERBB2', 'ERBB4', 'ERN1', 'FER', 'FES', 'FGFR1', 'FGFR2', 'FGFR3', 'FGR', 'FLT1', 'FLT3', 'FLT4', 'MTOR', 'FRK', 'FYN', 'GAK', 'GSK3A', 'GSK3B', 'HCK', 'HIPK2', 'HIPK3', 'ICK', 'IKBKB', 'IKBKE', 'INSR', 'INSRR', 'IRAK1', 'IRAK3', 'IRAK4', 'ITK', 'JAK2', 'JAK3', 'KDR', 'SIK3', 'KIT', 'LATS1', 'LCK', 'LIMK1', 'LIMK2', 'LRRK2', 'LTK', 'LYN', 'MAP2K2', 'MAP2K3', 'MAP2K5', 'MAP2K6', 'MAP3K1', 'MAP3K10', 'MAP3K11', 'MAP3K12', 'MAP3K13', 'MAP3K15', 'MAP3K2', 'MAP3K3', 'MAP3K4', 'MAP3K6', 'MAP3K9', 'MAP4K1', 'MAP4K2', 'MAP4K3', 'MAP4K4', 'MAP4K5', 'MAPK10', 'MAPK13', 'MAPK14', 'MAPK15', 'MAPK4', 'MAPK7', 'MAPK9', 'MAPKAPK5', 'MARK1', 'MARK2', 'MARK3', 'MARK4', 'CLASP1', 'MAST1', 'MATK', 'MELK', 'MERTK', 'MINK1', 'MKNK1', 'MKNK2', 'MST1R', 'MUSK', 'MYLK', 'MYLK2', 'MYLK3', 'MYLK4', 'MYO3A', 'NEK1', 'NEK11', 'NEK2', 'NEK3', 'NEK4', 'NEK5', 'NEK9', 'NTRK1', 'NTRK2', 'NTRK3', 'NUAK1', 'NUAK2', 'OXSR1', 'PAK1', 'PAK2', 'PAK3', 'PAK4', 'PAK6', 'PAK5', 'CDK16', 'CDK17', 'PDGFRA', 'PDGFRB', 'PDPK1', 'CDK15', 'PHKG1', 'PI4KB', 'PIK3C2B', 'PIK3C2G', 'PIK3CD', 'PIK3CG', 'PIM1', 'PIM3', 'PIP4K2B', 'PIP4K2C', 'PKMYT1', 'PKN1', 'PKN2', 'PLK1', 'PLK2', 'PLK3', 'PLK4', 'PRKAA1', 'PRKAA1', 'PRKAA2', 'PRKAB1', 'PRKAB2', 'PRKAG1', 'PRKAG2', 'PRKAG3', 'PRKACB', 'PRKCD', 'PRKCE', 'PRKCG', 'PRKCI', 'PRKCQ', 'PRKD1', 'PRKG2', 'PRPF4B', 'PTK2', 'PTK2B', 'PTK6', 'RAF1', 'RET', 'RIOK1', 'RIOK2', 'RIOK3', 'RIPK1', 'RIPK2', 'RIPK4', 'ROCK2', 'ROS1', 'RPS6KA1', 'RPS6KA3', 'SBK1', 'SBK3', 'SGK3', 'SIK1', 'SIK2', 'SLK', 'SNRK', 'SRC', 'SRMS', 'STK10', 'STK16', 'STK17A', 'STK17B', 'STK32A']","['CYP3A4', 'UGT1A9']","['ABCG2', 'ABCB5']","['SBK3', 'NIM1K', 'PAK1', 'CDK16', 'HIPK3', 'TAOK3', 'MAP4K1', 'PIP4K2C', 'PDE5A', 'TBK1', 'EGFR', 'MAP4K2', 'EPHA5', 'MAP4K4', 'EIF2AK2', 'NEK9', 'MAP2K5', 'EPHB6', 'MAP3K3', 'ABCG2', 'NEK2', 'MAP4K5', 'PTK2', 'CHEK2', 'SRMS', 'STK17A', 'NEK4', 'PRKCI', 'MYLK3', 'NUAK1', 'CYP3A4', 'UGT1A1', 'CLK4', 'CDK17', 'MAP3K2', 'INSRR', 'MYLK4', 'MATK', 'TESK1', 'SBK1', 'LYN', 'TYK2', 'ACVR1', 'AXL', 'CIT', 'CTSL', 'JAK2', 'MAPK10', 'SIK2', 'ZAK', 'EPHA3', 'HCK', 'RPS6KA3', 'BTK', 'NTRK3', 'MAP3K19', 'PIP4K2B', 'BMPR2', 'LIMK2', 'FRK', 'CASK', 'AAK1', 'SIK1', 'TYRO3', 'MAP3K11', 'CHEK1', 'LIMK1', 'NEK5', 'ERBB2', 'BMPR1B', 'SLK', 'MAPK13', 'NEK3', 'ALK', 'PRKAA2', 'MAP3K15', 'FGFR1', 'HIPK2', 'DAPK1', 'PLK4', 'CDKL1', 'SGK3', 'EPHB2', 'PDGFRA', 'EPHA6', 'ZAP70', 'PRKCD', 'STK33', 'STK24', 'ULK1', 'PTK6', 'STK16', 'ERN1', 'TEK', 'CLK3', 'CAMK2B', 'BMX', 'DDR2', 'MUSK', 'MAP3K12', 'CAMKK1', 'CAMK2G', 'TGFBR1', 'UGT1A9', 'VMAT2', 'EPHB4', 'JAK1', 'PIM3', 'CPK1', 'ABL1', 'ADORA3', 'EPHA7', 'PRKD1', 'PDGFRB', 'PRKAB1', 'MAP4K3', 'GSK3B', 'PRKAG3', 'SIK3', 'IRAK3', 'MYLK', 'RIOK1', 'EPHA1', 'EPHB1', 'CSNK2A2', 'MAP3K6', 'CAMK1G', 'FGFR2', 'MARK4', 'PAK6', 'FGFR3', 'MAP2K2', 'MAST1', 'NEK1', 'MERTK', 'CSNK1A1', 'DDR1', 'PAK3', 'NEK11', 'DCLK1', 'STK36', 'TNK2', 'MAPK9', 'ULK2', 'FER', 'MET', 'PAK5', 'STK39', 'FLT4', 'WEE1', 'FGR', 'CDKL2', 'FYN', 'PIK3CD', 'MAP2K3', 'STK38', 'MYO3A', 'LTK', 'CLK2', 'RIPK2', 'NUAK2', 'BRAF', 'PKN2', 'PKN1', 'RET', 'CAMKK2', 'CLASP1', 'TGFBR2', 'CTSS', 'PAK4', 'AURKB', 'ERBB4', 'KDR', 'CDK4', 'RAF1', 'MINK1', 'RPS6KA6', 'SNRK', 'MARK3', 'GAK', 'SYK', 'ACVR1B', 'BMP2K', 'CDK15', 'PTK2B', 'CAMK1D', 'MKNK1', 'STK38L', 'PHKG1', 'TNK1', 'PLK1', 'INSR', 'PRKAB2', 'GSK3A', 'LRRK2', 'ROS1', 'PRKCG', 'YES1', 'RIOK3', 'PLK2', 'DYRK1B', 'RIPK1', 'MAPK15', 'MST1R', 'PKMYT1', 'TTK', 'KIT', 'DCLK3', 'PRPF4B', 'CSN3', 'SRC', 'FAAH', 'STK35', 'MAP3K1', 'SLC29A1', 'MYLK2', 'CLK1', 'ABL2', 'JAK3', 'TAOK1', 'MARK2', 'PIK3CG', 'pknB', 'MAPK7', 'RIPK4', 'LCK', 'MAPK4', 'PIM1', 'MARK1', 'TXK', 'EIF2AK4', 'MAP3K13', 'NTRK1', 'DCLK2', 'CSNK2A1', 'CAMK2A', 'PIK3C2G', 'PRKAG2', 'LATS1', 'CSF1R', 'RPS6KA1', 'TAOK2', 'PRKG2', 'MKNK2', 'STK10', 'CDK1', 'ITK', 'PRKACB', 'AURKC', 'TEC', 'EPHA4', 'FES', 'ULK3', 'EPHA8', 'MTOR', 'ICK', 'NTRK2', 'PRKAG1', 'MAP2K6', 'TLK2', 'EIF2AK1', 'PRKCE', 'PI4KB', 'STK3', 'ANKK1', 'MAP3K9', 'PAK2', 'PRKCQ', 'STK32A', 'DAPK3', 'MAPK14', 'ALOX5', 'MELK', 'IKBKB', 'FLT1', 'TNIK', 'COQ8A', 'IRAK4', 'MAP3K10', 'MAPKAPK5', 'TLK1', 'DAPK2', 'TIE1', 'CSK', 'COQ8B', 'AURKA', 'DYRK1A', 'CDC42BPG', 'CAMK2D', 'STK17B', 'ABCB5', 'MAP3K4', 'ROCK2', 'TSSK1B', 'OXSR1', 'IRAK1', 'PIK3C2B', 'STK26', 'PRKAA1', 'PLK3', 'PRKACA', 'TNNI3K', 'EPHA2', 'CAMK1', 'BLK', 'RIOK2', 'PDPK1', 'IKBKE', 'FLT3']",306,2,2,309
DB12023,Benralizumab,['R03DX10'],"['IL5RA', 'FCGR3A']",[],[],"['FCGR3A', 'IL5RA']",2,0,0,2
DB12026,Voxilaprevir,['J05AP56'],['NS3/4A'],"['CYP3A4', 'CYP1A2', 'CYP2C8']","['ABCB1', 'ABCG2', 'SLCO1B1', 'SLCO1B3']","['NS3/4A', 'SLCO1B3', 'ABCG2', 'SLCO1B1', 'CYP1A2', 'CYP2C8', 'CYP3A4', 'ABCB1']",1,3,4,8
DB12035,Sarecycline,['J01AA20'],[],[],['ABCB1'],['ABCB1'],0,0,1,1
DB12070,Letermovir,['J05AX18'],"['TRM1', 'TRM2', 'TRM3']","['UGT1A1', 'UGT1A3', 'CYP2D6', 'CYP2C8', 'CYP2C19', 'CYP2C9', 'CYP2B6', 'CYP3A4', 'CYP3A5', 'CYP3A7', 'CYP3A43']","['SLCO1B1', 'SLCO1B3', 'ABCB1', 'ABCG2', 'ABCB11', 'SLC22A8', 'ABCC2']","['ABCG2', 'CYP2C9', 'CYP2D6', 'TRM3', 'CYP3A7', 'TRM2', 'CYP2B6', 'ABCB11', 'CYP2C19', 'ABCB1', 'SLCO1B3', 'SLC22A8', 'ABCC2', 'CYP2C8', 'CYP3A4', 'TRM1', 'UGT1A1', 'CYP3A5', 'SLCO1B1', 'CYP3A43', 'UGT1A3']",3,11,7,21
DB12107,Vaborbactam,['J01DH52'],"['ampC', 'bla', 'bla', 'bla', 'fox-7']",[],[],"['fox-7', 'ampC', 'bla']",5,0,0,3
DB12130,Lorlatinib,['L01XE44'],['ALK'],"['CYP3A4', 'CYP3A43', 'CYP3A5', 'CYP3A7', 'CYP3A5', 'CYP2B6', 'CYP2C8', 'CYP2C19', 'UGT1A3']",[],"['CYP3A7', 'CYP2B6', 'CYP3A5', 'CYP2C19', 'ALK', 'CYP3A43', 'CYP2C8', 'CYP3A4', 'UGT1A3']",1,9,0,9
DB12131,Vinpocetine,['N06BX18'],[],['CYP3A4'],[],['CYP3A4'],0,1,0,1
DB12153,Citicoline,['N06BX06'],['licC'],[],[],['licC'],1,0,0,1
DB12159,Dupilumab,['D11AH05'],['IL4R'],[],[],['IL4R'],1,0,0,1
DB12212,Landiolol,['C07AB14'],[],['CYP2D6'],[],['CYP2D6'],0,1,0,1
DB12243,Edaravone,['N07XX14'],[],[],"['SLC22A6', 'SLC22A8']","['SLC22A6', 'SLC22A8']",0,0,2,2
DB12245,Triclabendazole,['P02BX04'],[],"['CYP1A2', 'CYP2C9', 'CYP3A4', 'CYP1A1', 'CYP1B1', 'CYP2C19', 'CYP2D6', 'CYP2A6', 'CYP2C8', 'CYP2B6']",[],"['CYP2B6', 'CYP2C9', 'CYP2A6', 'CYP1A2', 'CYP1A1', 'CYP2D6', 'CYP2C19', 'CYP1B1', 'CYP2C8', 'CYP3A4']",0,10,0,10
DB12248,Tulobuterol,"['R03CC11', 'R03AC11']",['ADRB2'],[],[],['ADRB2'],1,0,0,1
DB12267,Brigatinib,['L01XE43'],"['ALK', 'EGFR', 'ABL1', 'IGF1R', 'FLT3', 'INSR', 'MET', 'ERBB4', 'ERBB2']","['CYP2C8', 'CYP3A4', 'CYP3A4', 'CYP3A43', 'CYP3A5', 'CYP3A7']","['ABCB5', 'ABCG2', 'SLC22A1', 'SLC47A1', 'SLC47A2']","['ABCG2', 'SLC47A1', 'SLC47A2', 'CYP3A7', 'INSR', 'ERBB4', 'EGFR', 'CYP2C8', 'CYP3A4', 'ERBB2', 'CYP3A5', 'MET', 'ABL1', 'ABCB5', 'SLC22A1', 'ALK', 'CYP3A43', 'FLT3', 'IGF1R']",9,6,5,19
DB12278,Propiverine,['G04BD06'],"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5', 'CACNA1C', 'ADRA1A']","['CYP3A4', 'FMO1', 'FMO3', 'CYP2B']",[],"['CACNA1C', 'ADRA1A', 'FMO3', 'CHRM2', 'FMO1', 'CYP2B', 'CHRM1', 'CHRM3', 'CHRM5', 'CHRM4', 'CYP3A4']",7,4,0,11
DB12301,Doravirine,"['J05AR24', 'J05AG06']",['pol'],"['CYP3A4', 'CYP3A5']",[],"['CYP3A5', 'pol', 'CYP3A4']",1,2,0,3
DB12319,Benzbromarone,['M04AB03'],"['CYP2C9', 'CYP2C19']",['CYP2C19'],"['SLCO1B1', 'SLCO2B1', 'ABCB11']","['ABCB11', 'CYP2C9', 'SLCO1B1', 'SLCO2B1', 'CYP2C19']",2,1,3,5
DB12329,Eravacycline,"['J01AA13', 'J01AA20']",['rpsD'],"['CYP3A4', 'MAOA']",[],"['MAOA', 'CYP3A4', 'rpsD']",1,2,0,3
DB12332,Rucaparib,['L01XX55'],"['PARP1', 'PARP2', 'PARP3']","['CYP2D6', 'CYP1A2', 'CYP3A4', 'CYP3A5', 'CYP3A7', 'CYP3A43', 'CYP2C19', 'CYP2C9', 'CYP2C8', 'UGT1A1']","['ABCB1', 'ABCG2', 'SLC47A1', 'SLC47A2', 'SLC22A1', 'ABCC4', 'SLCO1B1', 'SLCO1B3', 'SLC22A6', 'SLC22A8']","['ABCG2', 'CYP2C9', 'SLC47A1', 'PARP3', 'CYP2D6', 'SLC47A2', 'CYP3A7', 'PARP2', 'CYP2C19', 'ABCB1', 'SLCO1B3', 'SLC22A8', 'CYP2C8', 'CYP3A4', 'ABCC4', 'UGT1A1', 'CYP3A5', 'SLCO1B1', 'CYP1A2', 'SLC22A6', 'SLC22A1', 'CYP3A43', 'PARP1']",3,10,10,23
DB12455,Omadacycline,['J01AA20'],"['rpsC', 'rpsG', 'rpsH', 'rpsS', 'rpsN']",[],['ABCB1'],"['rpsH', 'rpsG', 'rpsC', 'rpsN', 'rpsS', 'ABCB1']",5,0,1,6
DB12465,Ketanserin,['C02KD01'],['HTR2A'],[],[],['HTR2A'],1,0,0,1
DB12474,Lynestrenol,"['G03AB02', 'G03AA03', 'G03DC03', 'G03FA07', 'G03FB02', 'G03AC02']",[],"['CYP3A4', 'CYP2C9', 'CYP2C19']",[],"['CYP2C9', 'CYP3A4', 'CYP2C19']",0,3,0,3
DB12478,Piribedil,['N04BC08'],"['DRD2', 'DRD3']",[],[],"['DRD2', 'DRD3']",2,0,0,2
DB12483,Copanlisib,['L01XX61'],"['PIK3CA', 'PIK3CD']","['CYP3A4', 'CYP3A5', 'CYP3A7', 'CYP3A43']","['ABCB1', 'ABCG2', 'SLC47A2']","['CYP3A7', 'ABCG2', 'CYP3A5', 'PIK3CD', 'PIK3CA', 'CYP3A43', 'CYP3A4', 'SLC47A2', 'ABCB1']",2,4,3,9
DB12498,Mogamulizumab,['L01XC25'],['CXCR4'],[],[],['CXCR4'],1,0,0,1
DB12532,Oxetacaine,['C05AD06'],['GAST'],['CYP3A4'],[],"['CYP3A4', 'GAST']",1,1,0,2
DB12698,Ibalizumab,['J05AX23'],"['CD4', 'CCR5', 'CXCR4']",[],[],"['CCR5', 'CXCR4', 'CD4']",3,0,0,3
DB12789,Dinoprost,['G02AD01'],['PTGDR2'],[],[],['PTGDR2'],1,0,0,1
DB12865,Etelcalcetide,['H05BX04'],['CASR'],[],[],['CASR'],1,0,0,1
DB12923,Gallopamil,['C08DA02'],[],['CYP3A4'],[],['CYP3A4'],0,1,0,1
DB12924,Ozenoxacin,['D06AX14'],"['gyrA', 'parC']",[],[],"['gyrA', 'parC']",2,0,0,2
DB12945,Dihydralazine,"['C02LG01', 'C02LG51', 'C02DB01']",[],['CYP1A2'],[],['CYP1A2'],0,1,0,1
DB12965,Silver,['D08AL30'],"['MTF1', 'MT1HL1', 'MT1A', 'MT1B', 'MT1E', 'MT1F', 'MT1G', 'MT1H', 'MT1L', 'MT1M', 'MT1X', 'MT2A', 'MT3', 'MT4', 'MT1DP', 'TESMIN', 'CP', 'ALB', 'A2M']",[],[],"['MT1DP', 'CP', 'MT1F', 'MT1G', 'ALB', 'MT4', 'MT1M', 'MT1X', 'TESMIN', 'MT1A', 'MT3', 'A2M', 'MT2A', 'MT1L', 'MTF1', 'MT1E', 'MT1H', 'MT1B', 'MT1HL1']",19,0,0,19
DB13003,Cortivazol,['H02AB17'],['NR3C1'],[],[],['NR3C1'],1,0,0,1
DB13025,Tiapride,['N05AL03'],"['DRD2', 'DRD3', 'HTR1A', 'HTR1B', 'HTR1D', 'HTR1E', 'HTR1F', 'HTR2A', 'HTR2B', 'HTR2C', 'HTR3A', 'HTR3B', 'HTR3C', 'HTR3D', 'HTR3E', 'HTR4', 'HTR6', 'HTR7', 'ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C']",[],[],"['ADRA1B', 'HTR3C', 'ADRA1A', 'HTR1D', 'HTR1F', 'HTR2A', 'HTR1A', 'DRD2', 'HTR2C', 'HTR7', 'HTR3B', 'HTR3D', 'DRD3', 'ADRA1D', 'HTR3A', 'ADRA2C', 'HTR1E', 'HTR2B', 'ADRA2B', 'HTR1B', 'HTR4', 'HTR6', 'ADRA2A', 'HTR3E']",24,0,0,24
DB13074,Macimorelin,['V04CD06'],['GHSR'],['CYP3A4'],[],"['GHSR', 'CYP3A4']",1,1,0,2
DB13092,Meclocycline,['D10AF04'],['rpsG'],['tetX2'],"['ompF', 'ompC']","['rpsG', 'tetX2', 'ompC', 'ompF']",1,1,2,4
DB13125,Lusutrombopag,['B02BX07'],['MPL'],['CYP4A11'],"['ABCB1', 'ABCG2']","['CYP4A11', 'ABCG2', 'MPL', 'ABCB1']",1,1,2,4
DB13132,Artemisinin,['P01BE01'],[],['CYP2B6'],[],['CYP2B6'],0,1,0,1
DB13133,Von Willebrand Factor Human,"['B02BD06', 'B02BD10']","['F8', 'COL1A1']",['ADAMTS13'],[],"['ADAMTS13', 'COL1A1', 'F8']",2,1,0,3
DB13136,Fluindione,['B01AA12'],[],"['CYP2C9', 'CYP3A4']",[],"['CYP2C9', 'CYP3A4']",0,2,0,2
DB13140,Bezlotoxumab,['J06BB21'],['toxB'],[],[],['toxB'],1,0,0,1
DB13144,Lenograstim,['L03AA10'],['CSF3R'],[],[],['CSF3R'],1,0,0,1
DB13146,Fluciclovine (18F),['V09IX12'],"['SLC1A5', 'SLC7A7', 'SLC7A3', 'GRIN1', 'GRIN2A', 'GRIN2B', 'GRIN2C', 'GRIN2D', 'GRIN3A', 'GRIN3B', 'GRIA1', 'GRIA2', 'GRIA3', 'GRIA4']",[],"['ABCB1', 'ABCC4']","['GRIN3A', 'GRIA2', 'GRIN3B', 'GRIN1', 'GRIN2B', 'GRIA4', 'GRIA1', 'GRIA3', 'GRIN2C', 'GRIN2D', 'SLC1A5', 'SLC7A3', 'GRIN2A', 'ABCC4', 'SLC7A7', 'ABCB1']",14,0,2,16
DB13151,Anti-inhibitor coagulant complex,['B02BD03'],"['F10', 'F2', 'FGA', 'FGB', 'F13A1', 'F5', 'F8', 'F7']","['F2', 'F7', 'F8', 'F9', 'F5']",[],"['FGB', 'F10', 'F9', 'FGA', 'F8', 'F7', 'F5', 'F2', 'F13A1']",8,5,0,9
DB13158,Clobetasone,"['D07AB01', 'S01CA11', 'S01BA09']",['NR3C1'],['CYP3A4'],[],"['NR3C1', 'CYP3A4']",1,1,0,2
DB13161,Nusinersen,['M09AX07'],['SMN2'],['exo'],[],"['exo', 'SMN2']",1,1,0,2
DB13164,Olmutinib,['L01XE40'],['EGFR'],[],[],['EGFR'],1,0,0,1
DB13166,Zofenopril,"['C09BA15', 'C09AA15']",['ACE'],[],[],['ACE'],1,0,0,1
DB13167,Alclofenac,['M01AB06'],['PTGS2'],[],[],['PTGS2'],1,0,0,1
DB13170,Plecanatide,['A06AX07'],['GUCY1A2'],[],[],['GUCY1A2'],1,0,0,1
DB13173,Cerliponase alfa,['A16AB17'],['IGF2R'],[],[],['IGF2R'],1,0,0,1
DB13178,Inositol,['A11HA07'],[],[],['SLC5A3'],['SLC5A3'],0,0,1,1
